GAGA-ID	Species	Description	Download	Output name	Tissue	Caste	Note	SRA accession	Bioproject	BioSample	Assay Type	AvgSpotLen	Bases	Bytes	Center Name	Experiment	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Platform	ReleaseDate	Sample Name	SRA Study	GEO_Accession	source_name	genotype/variation	social_status	Strain	BIOME	Collection_date	dev_stage	geo_loc_name_country	geo_loc_name_country_continent	geo_loc_name	health_state	Isolate	Library Name	sex	tissue_type																												
NCBI-0001	Ooceraea biroi	Dorsal antenna		NCBI-0001_Obir_worker_dorsal_antenna_rep1	Antenna	Worker		SRR4333221	PRJNA345039	SAMN05856069	RNA-Seq	101	4.11 G	2.63 Gb	THE ROCKEFELLER UNIVERSITY	SRX2206025	Illumina HiSeq 2500	SINGLE	other	TRANSCRIPTOMIC	ILLUMINA	30/11/2016	DorsalAntenna1	SRP090721	female	Model organism or animal	adult	dorsal half of antennal club																																								
NCBI-0001	Ooceraea biroi	Dorsal antenna		NCBI-0001_Obir_worker_dorsal_antenna_rep2	Antenna	Worker		SRR4333222	PRJNA345039	SAMN05856070	RNA-Seq	101	4.33 G	2.76 Gb	THE ROCKEFELLER UNIVERSITY	SRX2206026	Illumina HiSeq 2500	SINGLE	other	TRANSCRIPTOMIC	ILLUMINA	30/11/2016	DorsalAntenna2	SRP090721	female	Model organism or animal	adult	dorsal half of antennal club																																								
NCBI-0001	Ooceraea biroi	Dorsal antenna		NCBI-0001_Obir_worker_dorsal_antenna_rep3	Antenna	Worker		SRR4333223	PRJNA345039	SAMN05856071	RNA-Seq	101	3.81 G	2.44 Gb	THE ROCKEFELLER UNIVERSITY	SRX2206027	Illumina HiSeq 2500	SINGLE	other	TRANSCRIPTOMIC	ILLUMINA	30/11/2016	DorsalAntenna3	SRP090721	female	Model organism or animal	adult	dorsal half of antennal club																																								
GAGA-0177	Lasius niger	1 day Queen brain		GAGA-0177_Lnig_Queen_brain_Q1d_br3_run1	Brain	Queen	"Monogyne, monomorphic; Multiple brain and legs from worker/queen at different time"	SRR3138790	PRJNA310172	SAMN04447947	RNA-Seq	202	2.48 G	1.46 Gb	UNIVERSITY OF LAUSANNE	SRX1557061	Illumina HiSeq 2000	PAIRED	PolyA	TRANSCRIPTOMIC	Lasius niger	17/01/2017	Q1d_br3	SRP069113	female	Invertebrate	Colony 9	brain	2012	Switzerland	Europe	Switzerland	University of Lausanne campus	1 day	Queen	Eric Lucas	4	adult	br3																													
GAGA-0177	Lasius niger	1 day Queen brain		GAGA-0177_Lnig_Queen_brain_Q1d_br3_run2	Brain	Queen		SRR3141012	PRJNA310172	SAMN04447947	RNA-Seq	202	2.25 G	1.12 Gb	UNIVERSITY OF LAUSANNE	SRX1557061	Illumina HiSeq 2000	PAIRED	PolyA	TRANSCRIPTOMIC	Lasius niger	17/01/2017	Q1d_br3	SRP069113	female	Invertebrate	Colony 9	brain	2012	Switzerland	Europe	Switzerland	University of Lausanne campus	1 day	Queen	Eric Lucas	4	adult	br3																													
GAGA-0177	Lasius niger	1 day Queen brain		GAGA-0177_Lnig_Queen_brain_Q1d_br3_run3	Brain	Queen		SRR3141242	PRJNA310172	SAMN04447947	RNA-Seq	202	5.91 G	3.29 Gb	UNIVERSITY OF LAUSANNE	SRX1558318	Illumina HiSeq 2500	PAIRED	RT-PCR	TRANSCRIPTOMIC	Lasius niger	17/01/2017	Q1d_br3	SRP069113	female	Invertebrate	Colony 9	brain	2012	Switzerland	Europe	Switzerland	University of Lausanne campus	1 day	Queen	Eric Lucas	4	adult	br3																													
GAGA-0177	Lasius niger	1 day Queen brain		GAGA-0177_Lnig_Queen_brain_Q1d_br5_run1	Brain	Queen		SRR3138959	PRJNA310172	SAMN04447948	RNA-Seq	202	1.81 G	1.07 Gb	UNIVERSITY OF LAUSANNE	SRX1557103	Illumina HiSeq 2000	PAIRED	PolyA	TRANSCRIPTOMIC	Lasius niger	17/01/2017	Q1d_br5	SRP069113	female	Invertebrate	Colony 7	brain	2012	Switzerland	Europe	Switzerland	University of Lausanne campus	1 day	Queen	Eric Lucas	4	adult	br5																													
GAGA-0177	Lasius niger	1 day Queen brain		GAGA-0177_Lnig_Queen_brain_Q1d_br5_run2	Brain	Queen		SRR3141013	PRJNA310172	SAMN04447948	RNA-Seq	202	1.74 G	886.94 Mb	UNIVERSITY OF LAUSANNE	SRX1557103	Illumina HiSeq 2000	PAIRED	PolyA	TRANSCRIPTOMIC	Lasius niger	17/01/2017	Q1d_br5	SRP069113	female	Invertebrate	Colony 7	brain	2012	Switzerland	Europe	Switzerland	University of Lausanne campus	1 day	Queen	Eric Lucas	4	adult	br5																													
GAGA-0177	Lasius niger	1 day Queen brain		GAGA-0177_Lnig_Queen_brain_Q1d_br5_run3	Brain	Queen		SRR3141266	PRJNA310172	SAMN04447948	RNA-Seq	202	4.58 G	2.56 Gb	UNIVERSITY OF LAUSANNE	SRX1558320	Illumina HiSeq 2500	PAIRED	PolyA	TRANSCRIPTOMIC	Lasius niger	17/01/2017	Q1d_br5	SRP069113	female	Invertebrate	Colony 7	brain	2012	Switzerland	Europe	Switzerland	University of Lausanne campus	1 day	Queen	Eric Lucas	4	adult	br5																													
GAGA-0177	Lasius niger	1 day Queen brain		GAGA-0177_Lnig_Queen_brain_Q1d_br6_run1	Brain	Queen		SRR3138962	PRJNA310172	SAMN04447949	RNA-Seq	202	2.22 G	1.29 Gb	UNIVERSITY OF LAUSANNE	SRX1557104	Illumina HiSeq 2000	PAIRED	PolyA	TRANSCRIPTOMIC	Lasius niger	17/01/2017	Q1d_br6	SRP069113	female	Invertebrate	Colony 10	brain	2012	Switzerland	Europe	Switzerland	University of Lausanne campus	1 day	Queen	Eric Lucas	4	adult	br6																													
GAGA-0177	Lasius niger	1 day Queen brain		GAGA-0177_Lnig_Queen_brain_Q1d_br6_run2	Brain	Queen		SRR3141014	PRJNA310172	SAMN04447949	RNA-Seq	202	2.06 G	1.02 Gb	UNIVERSITY OF LAUSANNE	SRX1557104	Illumina HiSeq 2000	PAIRED	PolyA	TRANSCRIPTOMIC	Lasius niger	17/01/2017	Q1d_br6	SRP069113	female	Invertebrate	Colony 10	brain	2012	Switzerland	Europe	Switzerland	University of Lausanne campus	1 day	Queen	Eric Lucas	4	adult	br6																													
GAGA-0177	Lasius niger	1 day Queen brain		GAGA-0177_Lnig_Queen_brain_Q1d_br6_run3	Brain	Queen		SRR3141276	PRJNA310172	SAMN04447949	RNA-Seq	202	7.68 G	4.27 Gb	UNIVERSITY OF LAUSANNE	SRX1558321	Illumina HiSeq 2500	PAIRED	PolyA	TRANSCRIPTOMIC	Lasius niger	17/01/2017	Q1d_br6	SRP069113	female	Invertebrate	Colony 10	brain	2012	Switzerland	Europe	Switzerland	University of Lausanne campus	1 day	Queen	Eric Lucas	4	adult	br6																													
GAGA-0177	Lasius niger	1 day Queen brain		GAGA-0177_Lnig_Queen_brain_Q1d_br8_run1	Brain	Queen		SRR3138963	PRJNA310172	SAMN04447950	RNA-Seq	202	2.37 G	1.40 Gb	UNIVERSITY OF LAUSANNE	SRX1557105	Illumina HiSeq 2000	PAIRED	PolyA	TRANSCRIPTOMIC	Lasius niger	17/01/2017	Q1d_br8	SRP069113	female	Invertebrate	Colony 4	brain	2012	Switzerland	Europe	Switzerland	University of Lausanne campus	1 day	Queen	Eric Lucas	4	adult	br8																													
GAGA-0177	Lasius niger	1 day Queen brain		GAGA-0177_Lnig_Queen_brain_Q1d_br8_run2	Brain	Queen		SRR3141015	PRJNA310172	SAMN04447950	RNA-Seq	202	2.54 G	1.26 Gb	UNIVERSITY OF LAUSANNE	SRX1557105	Illumina HiSeq 2000	PAIRED	PolyA	TRANSCRIPTOMIC	Lasius niger	17/01/2017	Q1d_br8	SRP069113	female	Invertebrate	Colony 4	brain	2012	Switzerland	Europe	Switzerland	University of Lausanne campus	1 day	Queen	Eric Lucas	4	adult	br8																													
GAGA-0177	Lasius niger	1 day Queen brain		GAGA-0177_Lnig_Queen_brain_Q1d_br8_run3	Brain	Queen		SRR3141278	PRJNA310172	SAMN04447950	RNA-Seq	202	7.88 G	4.37 Gb	UNIVERSITY OF LAUSANNE	SRX1558322	Illumina HiSeq 2500	PAIRED	PolyA	TRANSCRIPTOMIC	Lasius niger	17/01/2017	Q1d_br8	SRP069113	female	Invertebrate	Colony 4	brain	2012	Switzerland	Europe	Switzerland	University of Lausanne campus	1 day	Queen	Eric Lucas	4	adult	br8																													
GAGA-0177	Lasius niger	1 day Queen brain		GAGA-0177_Lnig_Queen_brain_Q1d_br9_run1	Brain	Queen		SRR3139002	PRJNA310172	SAMN04447951	RNA-Seq	202	2.23 G	1.32 Gb	UNIVERSITY OF LAUSANNE	SRX1557108	Illumina HiSeq 2000	PAIRED	PolyA	TRANSCRIPTOMIC	Lasius niger	17/01/2017	Q1d_br9	SRP069113	female	Invertebrate	Colony 12	brain	2012	Switzerland	Europe	Switzerland	University of Lausanne campus	1 day	Queen	Eric Lucas	4	adult	br9																													
GAGA-0177	Lasius niger	1 day Queen brain		GAGA-0177_Lnig_Queen_brain_Q1d_br9_run2	Brain	Queen		SRR3141017	PRJNA310172	SAMN04447951	RNA-Seq	202	2.29 G	1.14 Gb	UNIVERSITY OF LAUSANNE	SRX1557108	Illumina HiSeq 2000	PAIRED	PolyA	TRANSCRIPTOMIC	Lasius niger	17/01/2017	Q1d_br9	SRP069113	female	Invertebrate	Colony 12	brain	2012	Switzerland	Europe	Switzerland	University of Lausanne campus	1 day	Queen	Eric Lucas	4	adult	br9																													
GAGA-0177	Lasius niger	1 day Queen brain		GAGA-0177_Lnig_Queen_brain_Q1d_br9_run3	Brain	Queen		SRR3141279	PRJNA310172	SAMN04447951	RNA-Seq	202	6.90 G	3.85 Gb	UNIVERSITY OF LAUSANNE	SRX1558323	Illumina HiSeq 2500	PAIRED	PolyA	TRANSCRIPTOMIC	Lasius niger	17/01/2017	Q1d_br9	SRP069113	female	Invertebrate	Colony 12	brain	2012	Switzerland	Europe	Switzerland	University of Lausanne campus	1 day	Queen	Eric Lucas	4	adult	br9																													
GAGA-0177	Lasius niger	2 months Queen brain	X	GAGA-0177_Lnig_Queen_brain_Q2m_br1_run1	Brain	Queen		SRR3139045	PRJNA310172	SAMN04447957	RNA-Seq	202	2.00 G	1.19 Gb	UNIVERSITY OF LAUSANNE	SRX1557131	Illumina HiSeq 2000	PAIRED	PolyA	TRANSCRIPTOMIC	Lasius niger	17/01/2017	Q2m_br1	SRP069113	female	Invertebrate	Queens collected on mating flight	brain	2012	Switzerland	Europe	Switzerland	University of Lausanne campus	2 months	Queen	Eric Lucas	4	adult	br1																													
GAGA-0177	Lasius niger	2 months Queen brain	X	GAGA-0177_Lnig_Queen_brain_Q2m_br1_run2	Brain	Queen		SRR3141058	PRJNA310172	SAMN04447957	RNA-Seq	202	1.61 G	827.73 Mb	UNIVERSITY OF LAUSANNE	SRX1557131	Illumina HiSeq 2000	PAIRED	PolyA	TRANSCRIPTOMIC	Lasius niger	17/01/2017	Q2m_br1	SRP069113	female	Invertebrate	Queens collected on mating flight	brain	2012	Switzerland	Europe	Switzerland	University of Lausanne campus	2 months	Queen	Eric Lucas	4	adult	br1																													
GAGA-0177	Lasius niger	2 months Queen brain	X	GAGA-0177_Lnig_Queen_brain_Q2m_br1_run3	Brain	Queen		SRR3141280	PRJNA310172	SAMN04447957	RNA-Seq	202	6.32 G	3.55 Gb	UNIVERSITY OF LAUSANNE	SRX1558331	Illumina HiSeq 2500	PAIRED	PolyA	TRANSCRIPTOMIC	Lasius niger	17/01/2017	Q2m_br1	SRP069113	female	Invertebrate	Queens collected on mating flight	brain	2012	Switzerland	Europe	Switzerland	University of Lausanne campus	2 months	Queen	Eric Lucas	4	adult	br1																													
GAGA-0177	Lasius niger	2 months Queen brain		GAGA-0177_Lnig_Queen_brain_Q2m_br3_run1	Brain	Queen		SRR3139010	PRJNA310172	SAMN04447958	RNA-Seq	202	2.03 G	1.20 Gb	UNIVERSITY OF LAUSANNE	SRX1557132	Illumina HiSeq 2000	PAIRED	PolyA	TRANSCRIPTOMIC	Lasius niger	17/01/2017	Q2m_br3	SRP069113	female	Invertebrate	Queens collected on mating flight	brain	2012	Switzerland	Europe	Switzerland	University of Lausanne campus	2 months	Queen	Eric Lucas	4	adult	br3																													
GAGA-0177	Lasius niger	2 months Queen brain		GAGA-0177_Lnig_Queen_brain_Q2m_br3_run2	Brain	Queen		SRR3141062	PRJNA310172	SAMN04447958	RNA-Seq	202	1.67 G	853.58 Mb	UNIVERSITY OF LAUSANNE	SRX1557132	Illumina HiSeq 2000	PAIRED	PolyA	TRANSCRIPTOMIC	Lasius niger	17/01/2017	Q2m_br3	SRP069113	female	Invertebrate	Queens collected on mating flight	brain	2012	Switzerland	Europe	Switzerland	University of Lausanne campus	2 months	Queen	Eric Lucas	4	adult	br3																													
GAGA-0177	Lasius niger	2 months Queen brain		GAGA-0177_Lnig_Queen_brain_Q2m_br3_run3	Brain	Queen		SRR3141281	PRJNA310172	SAMN04447958	RNA-Seq	202	4.57 G	2.54 Gb	UNIVERSITY OF LAUSANNE	SRX1558340	Illumina HiSeq 2500	PAIRED	PolyA	TRANSCRIPTOMIC	Lasius niger	17/01/2017	Q2m_br3	SRP069113	female	Invertebrate	Queens collected on mating flight	brain	2012	Switzerland	Europe	Switzerland	University of Lausanne campus	2 months	Queen	Eric Lucas	4	adult	br3																													
GAGA-0177	Lasius niger	2 months Queen brain		GAGA-0177_Lnig_Queen_brain_Q2m_br4_run1	Brain	Queen		SRR3139046	PRJNA310172	SAMN04447959	RNA-Seq	202	2.20 G	1.30 Gb	UNIVERSITY OF LAUSANNE	SRX1557136	Illumina HiSeq 2000	PAIRED	PolyA	TRANSCRIPTOMIC	Lasius niger	17/01/2017	Q2m_br4	SRP069113	female	Invertebrate	Queens collected on mating flight	brain	2012	Switzerland	Europe	Switzerland	University of Lausanne campus	2 months	Queen	Eric Lucas	4	adult	br4																													
GAGA-0177	Lasius niger	2 months Queen brain		GAGA-0177_Lnig_Queen_brain_Q2m_br4_run2	Brain	Queen		SRR3141069	PRJNA310172	SAMN04447959	RNA-Seq	202	2.07 G	1.03 Gb	UNIVERSITY OF LAUSANNE	SRX1557136	Illumina HiSeq 2000	PAIRED	PolyA	TRANSCRIPTOMIC	Lasius niger	17/01/2017	Q2m_br4	SRP069113	female	Invertebrate	Queens collected on mating flight	brain	2012	Switzerland	Europe	Switzerland	University of Lausanne campus	2 months	Queen	Eric Lucas	4	adult	br4																													
GAGA-0177	Lasius niger	2 months Queen brain		GAGA-0177_Lnig_Queen_brain_Q2m_br4_run3	Brain	Queen		SRR3141282	PRJNA310172	SAMN04447959	RNA-Seq	202	4.94 G	2.76 Gb	UNIVERSITY OF LAUSANNE	SRX1558341	Illumina HiSeq 2500	PAIRED	PolyA	TRANSCRIPTOMIC	Lasius niger	17/01/2017	Q2m_br4	SRP069113	female	Invertebrate	Queens collected on mating flight	brain	2012	Switzerland	Europe	Switzerland	University of Lausanne campus	2 months	Queen	Eric Lucas	4	adult	br4																													
GAGA-0177	Lasius niger	2 months Queen brain		GAGA-0177_Lnig_Queen_brain_Q2m_br5_run1	Brain	Queen		SRR3139047	PRJNA310172	SAMN04447960	RNA-Seq	202	2.03 G	1.20 Gb	UNIVERSITY OF LAUSANNE	SRX1557148	Illumina HiSeq 2000	PAIRED	PolyA	TRANSCRIPTOMIC	Lasius niger	17/01/2017	Q2m_br5	SRP069113	female	Invertebrate	Queens collected on mating flight	brain	2012	Switzerland	Europe	Switzerland	University of Lausanne campus	2 months	Queen	Eric Lucas	4	adult	br5																													
GAGA-0177	Lasius niger	2 months Queen brain		GAGA-0177_Lnig_Queen_brain_Q2m_br5_run2	Brain	Queen		SRR3141074	PRJNA310172	SAMN04447960	RNA-Seq	202	1.82 G	933.45 Mb	UNIVERSITY OF LAUSANNE	SRX1557148	Illumina HiSeq 2000	PAIRED	PolyA	TRANSCRIPTOMIC	Lasius niger	17/01/2017	Q2m_br5	SRP069113	female	Invertebrate	Queens collected on mating flight	brain	2012	Switzerland	Europe	Switzerland	University of Lausanne campus	2 months	Queen	Eric Lucas	4	adult	br5																													
GAGA-0177	Lasius niger	2 months Queen brain		GAGA-0177_Lnig_Queen_brain_Q2m_br5_run3	Brain	Queen		SRR3141283	PRJNA310172	SAMN04447960	RNA-Seq	202	5.52 G	3.08 Gb	UNIVERSITY OF LAUSANNE	SRX1558342	Illumina HiSeq 2500	PAIRED	PolyA	TRANSCRIPTOMIC	Lasius niger	17/01/2017	Q2m_br5	SRP069113	female	Invertebrate	Queens collected on mating flight	brain	2012	Switzerland	Europe	Switzerland	University of Lausanne campus	2 months	Queen	Eric Lucas	4	adult	br5																													
GAGA-0177	Lasius niger	2 months Queen brain		GAGA-0177_Lnig_Queen_brain_Q2m_br6_run1	Brain	Queen		SRR3139048	PRJNA310172	SAMN04447961	RNA-Seq	202	2.05 G	1.22 Gb	UNIVERSITY OF LAUSANNE	SRX1557149	Illumina HiSeq 2000	PAIRED	PolyA	TRANSCRIPTOMIC	Lasius niger	17/01/2017	Q2m_br6	SRP069113	female	Invertebrate	Queens collected on mating flight	brain	2012	Switzerland	Europe	Switzerland	University of Lausanne campus	2 months	Queen	Eric Lucas	4	adult	br6																													
GAGA-0177	Lasius niger	2 months Queen brain		GAGA-0177_Lnig_Queen_brain_Q2m_br6_run2	Brain	Queen		SRR3141079	PRJNA310172	SAMN04447961	RNA-Seq	202	2.08 G	1.05 Gb	UNIVERSITY OF LAUSANNE	SRX1557149	Illumina HiSeq 2000	PAIRED	PolyA	TRANSCRIPTOMIC	Lasius niger	17/01/2017	Q2m_br6	SRP069113	female	Invertebrate	Queens collected on mating flight	brain	2012	Switzerland	Europe	Switzerland	University of Lausanne campus	2 months	Queen	Eric Lucas	4	adult	br6																													
GAGA-0177	Lasius niger	2 months Queen brain		GAGA-0177_Lnig_Queen_brain_Q2m_br6_run3	Brain	Queen		SRR3141284	PRJNA310172	SAMN04447961	RNA-Seq	202	6.71 G	3.76 Gb	UNIVERSITY OF LAUSANNE	SRX1558343	Illumina HiSeq 2500	PAIRED	PolyA	TRANSCRIPTOMIC	Lasius niger	17/01/2017	Q2m_br6	SRP069113	female	Invertebrate	Queens collected on mating flight	brain	2012	Switzerland	Europe	Switzerland	University of Lausanne campus	2 months	Queen	Eric Lucas	4	adult	br6																													
GAGA-0177	Lasius niger	1 day Worker brain		GAGA-0177_Lnig_Worker_brain_w1d_br3_run1	Brain	Worker		SRR3139003	PRJNA310172	SAMN04447952	RNA-Seq	202	2.11 G	1.24 Gb	UNIVERSITY OF LAUSANNE	SRX1557109	Illumina HiSeq 2000	PAIRED	PolyA	TRANSCRIPTOMIC	Lasius niger	17/01/2017	w1d_br3	SRP069113	female	Invertebrate	Colony 5	brain	2012	Switzerland	Europe	Switzerland	University of Lausanne campus	1 day	Worker	Eric Lucas	6	adult	br3																													
GAGA-0177	Lasius niger	1 day Worker brain		GAGA-0177_Lnig_Worker_brain_w1d_br3_run2	Brain	Worker		SRR3141030	PRJNA310172	SAMN04447952	RNA-Seq	202	2.32 G	1.16 Gb	UNIVERSITY OF LAUSANNE	SRX1557109	Illumina HiSeq 2000	PAIRED	PolyA	TRANSCRIPTOMIC	Lasius niger	17/01/2017	w1d_br3	SRP069113	female	Invertebrate	Colony 5	brain	2012	Switzerland	Europe	Switzerland	University of Lausanne campus	1 day	Worker	Eric Lucas	6	adult	br3																													
GAGA-0177	Lasius niger	1 day Worker brain		GAGA-0177_Lnig_Worker_brain_w1d_br3_run3	Brain	Worker		SRR3141286	PRJNA310172	SAMN04447952	RNA-Seq	202	5.62 G	3.11 Gb	UNIVERSITY OF LAUSANNE	SRX1558330	Illumina HiSeq 2500	PAIRED	PolyA	TRANSCRIPTOMIC	Lasius niger	17/01/2017	w1d_br3	SRP069113	female	Invertebrate	Colony 5	brain	2012	Switzerland	Europe	Switzerland	University of Lausanne campus	1 day	Worker	Eric Lucas	6	adult	br3																													
GAGA-0177	Lasius niger	1 day Worker brain		GAGA-0177_Lnig_Worker_brain_w1d_br4_run1	Brain	Worker		SRR3139005	PRJNA310172	SAMN04447953	RNA-Seq	202	2.13 G	1.26 Gb	UNIVERSITY OF LAUSANNE	SRX1557110	Illumina HiSeq 2000	PAIRED	PolyA	TRANSCRIPTOMIC	Lasius niger	17/01/2017	w1d_br4	SRP069113	female	Invertebrate	Colony 13	brain	2012	Switzerland	Europe	Switzerland	University of Lausanne campus	1 day	Worker	Eric Lucas	6	adult	br4																													
GAGA-0177	Lasius niger	1 day Worker brain		GAGA-0177_Lnig_Worker_brain_w1d_br4_run2	Brain	Worker		SRR3141036	PRJNA310172	SAMN04447953	RNA-Seq	202	1.91 G	972.58 Mb	UNIVERSITY OF LAUSANNE	SRX1557110	Illumina HiSeq 2000	PAIRED	PolyA	TRANSCRIPTOMIC	Lasius niger	17/01/2017	w1d_br4	SRP069113	female	Invertebrate	Colony 13	brain	2012	Switzerland	Europe	Switzerland	University of Lausanne campus	1 day	Worker	Eric Lucas	6	adult	br4																													
GAGA-0177	Lasius niger	1 day Worker brain		GAGA-0177_Lnig_Worker_brain_w1d_br4_run3	Brain	Worker		SRR3141287	PRJNA310172	SAMN04447953	RNA-Seq	202	5.36 G	2.99 Gb	UNIVERSITY OF LAUSANNE	SRX1558344	Illumina HiSeq 2500	PAIRED	PolyA	TRANSCRIPTOMIC	Lasius niger	17/01/2017	w1d_br4	SRP069113	female	Invertebrate	Colony 13	brain	2012	Switzerland	Europe	Switzerland	University of Lausanne campus	1 day	Worker	Eric Lucas	6	adult	br4																													
GAGA-0177	Lasius niger	1 day Worker brain		GAGA-0177_Lnig_Worker_brain_w1d_br5_run1	Brain	Worker		SRR3139007	PRJNA310172	SAMN04447954	RNA-Seq	202	2.14 G	1.27 Gb	UNIVERSITY OF LAUSANNE	SRX1557114	Illumina HiSeq 2000	PAIRED	PolyA	TRANSCRIPTOMIC	Lasius niger	17/01/2017	w1d_br5	SRP069113	female	Invertebrate	Colony 7	brain	2012	Switzerland	Europe	Switzerland	University of Lausanne campus	1 day	Worker	Eric Lucas	6	adult	br5																													
GAGA-0177	Lasius niger	1 day Worker brain		GAGA-0177_Lnig_Worker_brain_w1d_br5_run2	Brain	Worker		SRR3141041	PRJNA310172	SAMN04447954	RNA-Seq	202	2.24 G	1.13 Gb	UNIVERSITY OF LAUSANNE	SRX1557114	Illumina HiSeq 2000	PAIRED	PolyA	TRANSCRIPTOMIC	Lasius niger	17/01/2017	w1d_br5	SRP069113	female	Invertebrate	Colony 7	brain	2012	Switzerland	Europe	Switzerland	University of Lausanne campus	1 day	Worker	Eric Lucas	6	adult	br5																													
GAGA-0177	Lasius niger	1 day Worker brain		GAGA-0177_Lnig_Worker_brain_w1d_br5_run3	Brain	Worker		SRR3141292	PRJNA310172	SAMN04447954	RNA-Seq	202	6.90 G	3.87 Gb	UNIVERSITY OF LAUSANNE	SRX1558346	Illumina HiSeq 2500	PAIRED	PolyA	TRANSCRIPTOMIC	Lasius niger	17/01/2017	w1d_br5	SRP069113	female	Invertebrate	Colony 7	brain	2012	Switzerland	Europe	Switzerland	University of Lausanne campus	1 day	Worker	Eric Lucas	6	adult	br5																													
GAGA-0177	Lasius niger	1 day Worker brain		GAGA-0177_Lnig_Worker_brain_w1d_br8_run1	Brain	Worker		SRR3139008	PRJNA310172	SAMN04447955	RNA-Seq	202	1.91 G	1.13 Gb	UNIVERSITY OF LAUSANNE	SRX1557123	Illumina HiSeq 2000	PAIRED	PolyA	TRANSCRIPTOMIC	Lasius niger	17/01/2017	w1d_br8	SRP069113	female	Invertebrate	Colony 11	brain	2012	Switzerland	Europe	Switzerland	University of Lausanne campus	1 day	Worker	Eric Lucas	6	adult	br8																													
GAGA-0177	Lasius niger	1 day Worker brain		GAGA-0177_Lnig_Worker_brain_w1d_br8_run2	Brain	Worker		SRR3141045	PRJNA310172	SAMN04447955	RNA-Seq	202	1.21 G	612.69 Mb	UNIVERSITY OF LAUSANNE	SRX1557123	Illumina HiSeq 2000	PAIRED	PolyA	TRANSCRIPTOMIC	Lasius niger	17/01/2017	w1d_br8	SRP069113	female	Invertebrate	Colony 11	brain	2012	Switzerland	Europe	Switzerland	University of Lausanne campus	1 day	Worker	Eric Lucas	6	adult	br8																													
GAGA-0177	Lasius niger	1 day Worker brain		GAGA-0177_Lnig_Worker_brain_w1d_br8_run3	Brain	Worker		SRR3141297	PRJNA310172	SAMN04447955	RNA-Seq	202	7.22 G	4.02 Gb	UNIVERSITY OF LAUSANNE	SRX1558347	Illumina HiSeq 2500	PAIRED	PolyA	TRANSCRIPTOMIC	Lasius niger	17/01/2017	w1d_br8	SRP069113	female	Invertebrate	Colony 11	brain	2012	Switzerland	Europe	Switzerland	University of Lausanne campus	1 day	Worker	Eric Lucas	6	adult	br8																													
GAGA-0177	Lasius niger	1 day Worker brain		GAGA-0177_Lnig_Worker_brain_w1d_br9_run1	Brain	Worker		SRR3139009	PRJNA310172	SAMN04447956	RNA-Seq	202	1.82 G	1.07 Gb	UNIVERSITY OF LAUSANNE	SRX1557127	Illumina HiSeq 2000	PAIRED	PolyA	TRANSCRIPTOMIC	Lasius niger	17/01/2017	w1d_br9	SRP069113	female	Invertebrate	Colony 8	brain	2012	Switzerland	Europe	Switzerland	University of Lausanne campus	1 day	Worker	Eric Lucas	6	adult	br9																													
GAGA-0177	Lasius niger	1 day Worker brain		GAGA-0177_Lnig_Worker_brain_w1d_br9_run2	Brain	Worker		SRR3141052	PRJNA310172	SAMN04447956	RNA-Seq	202	1.83 G	929.22 Mb	UNIVERSITY OF LAUSANNE	SRX1557127	Illumina HiSeq 2000	PAIRED	PolyA	TRANSCRIPTOMIC	Lasius niger	17/01/2017	w1d_br9	SRP069113	female	Invertebrate	Colony 8	brain	2012	Switzerland	Europe	Switzerland	University of Lausanne campus	1 day	Worker	Eric Lucas	6	adult	br9																													
GAGA-0177	Lasius niger	1 day Worker brain		GAGA-0177_Lnig_Worker_brain_w1d_br9_run3	Brain	Worker		SRR3141298	PRJNA310172	SAMN04447956	RNA-Seq	202	6.00 G	3.33 Gb	UNIVERSITY OF LAUSANNE	SRX1558348	Illumina HiSeq 2500	PAIRED	PolyA	TRANSCRIPTOMIC	Lasius niger	17/01/2017	w1d_br9	SRP069113	female	Invertebrate	Colony 8	brain	2012	Switzerland	Europe	Switzerland	University of Lausanne campus	1 day	Worker	Eric Lucas	6	adult	br9																													
GAGA-0177	Lasius niger	2 months Worker brain	X	GAGA-0177_Lnig_Worker_brain_w2m_br1_run1	Brain	Worker		SRR3139049	PRJNA310172	SAMN04447962	RNA-Seq	202	2.01 G	1.19 Gb	UNIVERSITY OF LAUSANNE	SRX1557152	Illumina HiSeq 2000	PAIRED	PolyA	TRANSCRIPTOMIC	Lasius niger	17/01/2017	w2m_br1	SRP069113	female	Invertebrate	Colony 4	brain	2012	Switzerland	Europe	Switzerland	University of Lausanne campus	2 months	Worker	Eric Lucas	6	adult	br1																													
